,id,name,address,city,postalcode,phone,source
266,267,Kirk's Steakburgers,2388 S Bascom Ave,Campbell ,95008,(408) 371-3565,yellow_pages
267,268,Dinner at Buca di Beppo,,,,,yellow_pages
268,269,Sara's Kitchen,1595 Franklin St,Santa Clara ,95050,(408) 247-7272,yellow_pages
269,270,Korea House,2340 El Camino Real,Santa Clara ,95050,(408) 249-0808,yellow_pages
270,271,Neto's Market And Grill,1313 Franklin St,Santa Clara ,95050,(408) 296-0818,yellow_pages
271,272,Ninety-Nine Restaurant and Pub,2325 El Camino Real Ste 101,Santa Clara ,95050,(408) 241-9658,yellow_pages
272,273,House Of Soul Food,1290 Coleman Ave,Santa Clara ,95050,(408) 227-7685,yellow_pages
273,274,King Chopstick,2374 El Camino Real,Santa Clara ,95050,(408) 243-1868,yellow_pages
274,275,Golden Mushroom Pizzeria,202 Saratoga Ave,Santa Clara ,95050,(408) 247-9671,yellow_pages
275,276,House of Egg Roll,1686 Lafayette St,Santa Clara ,95050,(408) 246-6849,yellow_pages
276,277,Mio Vicino,1290 Benton St,Santa Clara ,95050,(408) 241-9414,yellow_pages
277,278,Fiorillo's Restaurant Inc.,638 El Camino Real,Santa Clara ,95050,(408) 766-7527,yellow_pages
278,279,Round Table Pizza,2615 The Alameda,Santa Clara ,95050,(408) 248-9123,yellow_pages
279,280,Thai Pepper,1045 Monroe St,Santa Clara ,95050,(408) 984-1931,yellow_pages
280,281,Mayuri Indian Cuisine,2230 El Camino Real,Santa Clara ,95050,(408) 248-9747,yellow_pages
281,282,Andy's BBQ,2367 El Camino Real,Santa Clara ,95050,(408) 249-8158,yellow_pages
282,283,Fiorillos Restaurant Inc.,638 El Camino Real,Santa Clara ,95050,(408) 984-0414,yellow_pages
283,284,Dusita Thai Cuisine,2325 El Camino Real Ste 104,Santa Clara ,95050,(408) 247-5199,yellow_pages
284,285,The Cheesecake Factory,3041 Stevens Creek Blvd,Santa Clara ,95050,(408) 246-0092,yellow_pages
285,286,Stuft Pizza,700 Bellomy St,Santa Clara ,95050,(408) 296-1600,yellow_pages
286,287,for Seasons Pho,1045 Monroe St,Santa Clara ,95050,(408) 557-9923,yellow_pages
287,288,Justin's,1285 Homestead Rd,Santa Clara ,95050,(408) 215-9332,yellow_pages
288,289,Panera Bread,2002 El Camino Real,Santa Clara ,95050,(408) 615-1557,yellow_pages
289,290,White Elephant Gourmet,930 El Camino Real,Santa Clara ,95050,(408) 987-9373,yellow_pages
290,291,Ahoy's Bar-B-Que,2367 El Camino Real,Santa Clara ,95050,(408) 378-2838,yellow_pages
291,292,Ed's Teriyaki,1992 Lafayette St,Santa Clara ,95050,(408) 988-1411,yellow_pages
292,293,Membei Restaurant,1349 Coleman Ave,Santa Clara ,95050,(408) 588-1557,yellow_pages
293,294,D & T Foods,2026 Martin Ave,Santa Clara ,95050,(408) 988-8892,yellow_pages
294,295,Boudin Bakery,2855 Stevens Creek Blvd Ste 2451,Santa Clara ,95050,(408) 249-4101,yellow_pages
295,296,Old Port Lobster Shack,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 248-2455,yellow_pages
296,297,Tava Indian Kitchen,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 246-8282,yellow_pages
297,298,Rack & Roll BBQ Shack,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 244-1124,yellow_pages
298,299,Ray's Crab Shack,5989 Mowry Ave,Newark ,94560,(510) 648-3069,yellow_pages
299,300,Fiorillo's Restaurant Inc.,638 El Camino Real,Santa Clara ,95050,(408) 766-7527,yellow_pages
300,301,Sushi O Sushi Japanese Cuisine,2789 El Camino Real,Santa Clara ,95051,(408) 241-1677,yellow_pages
301,302,Giorgio's Italian Food & Pizzeria,1445 Foxworthy Ave,San Jose ,95118,(408) 474-0566,yellow_pages
302,303,Giorgio's Italian Food & Pizzeria,643 E Calaveras Blvd,Milpitas ,95035,(408) 212-7094,yellow_pages
303,304,House Of Genji,1335 N 1st St,San Jose ,95112,(408) 883-1427,yellow_pages
304,305,AACHI AAPPAKADAI,1105 W El Camino Real,Sunnyvale ,94087,(408) 329-4145,yellow_pages
305,306,Hannegan's C B Inc.,208 Bachman Ave,Los Gatos ,95030,(408) 560-2397,yellow_pages
306,307,Loft Bar & Bistro,90 S 2nd St,San Jose ,95113,(408) 291-0677,yellow_pages
307,308,Iron Works Barbeque,,,,(512) 478-4856,yellow_pages
308,309,Frankie Johnnie & Luigi Too!,939 W El Camino Real,Mountain View ,94040,(650) 567-5114,yellow_pages
309,310,Round Table Pizza,,,,,yellow_pages
310,311,Olive Garden Italian Restaurant,,,,,yellow_pages
311,312,Kazoo Restaurant,250 Jackson St,San Jose ,95112,(408) 288-9611,yellow_pages
312,313,Duke Of Edinburgh,10801 N Wolfe Rd,Cupertino ,95014,(408) 446-3853,yellow_pages
313,314,Angelo's Italian Restaurant & Pizza,436 Blossom Hill Rd,San Jose ,95123,(408) 227-5502,yellow_pages
314,315,Sam's BBQ Diner,3309 San Felipe Rd,San Jose ,95135,(408) 270-1738,yellow_pages
315,316,Khanhs Restaurant,618 Town And Country Vlg,San Jose ,95128,(408) 241-4940,yellow_pages
316,317,Rancho Canada Golf Club,4860 Carmel Valley Rd,Carmel ,93923,(831) 624-0111,yellow_pages
317,318,Round Table Pizza,2615 The Alameda,Santa Clara ,95050,(408) 248-9123,yellow_pages
318,319,Round Table Pizza,3253 Stevens Creek Blvd,San Jose ,95117,(408) 296-3040,yellow_pages
319,320,Round Table Pizza,4400 Stevens Creek Blvd,San Jose ,95129,(408) 983-0900,yellow_pages
320,321,Loving Hut,2855 Stevens Creek Blvd Ste 2459,Santa Clara ,95050,(408) 615-1422,yellow_pages
321,322,Tava Indian Kitchen,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 246-8282,yellow_pages
322,323,Chicken Wow,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 241-0001,yellow_pages
323,324,El Chalateco,2323 The Alameda,Santa Clara ,95050,(408) 243-1357,yellow_pages
324,325,Hungry Hound,1000 Lafayette St Ste C,Santa Clara ,95050,(408) 241-2756,yellow_pages
325,326,Golden Mushroom Pizzeria,202 Saratoga Ave,Santa Clara ,95050,(408) 247-9671,yellow_pages
326,327,Gaboja,2333 El Camino Real,Santa Clara ,95050,(408) 246-8773,yellow_pages
327,328,Donut Den,2482 De La Cruz Blvd,Santa Clara ,95050,(408) 748-1456,yellow_pages
328,329,House of Egg Roll,1686 Lafayette St,Santa Clara ,95050,(408) 246-6849,yellow_pages
329,330,El Taconazo Taqueria,2015 Lafayette St,Santa Clara ,95050,(408) 588-1655,yellow_pages
330,331,Pizza My Heart,700 Bellomy St,Santa Clara ,95050,(408) 241-0000,yellow_pages
331,332,Pizza My Heart,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 241-4000,yellow_pages
332,333,Subway,1171 Homestead Rd Ste 120,Santa Clara ,95050,(408) 247-2191,yellow_pages
333,334,Boudin Bakery,2855 Stevens Creek Blvd Ste 2451,Santa Clara ,95050,(408) 249-4101,yellow_pages
334,335,Quiznos,495 El Camino Real Ste 11,Santa Clara ,95050,(408) 985-2253,yellow_pages
335,336,Toppings Tree Restaurant,1171 Homestead Rd,Santa Clara ,95050,(408) 615-1804,yellow_pages
336,337,Justin's,1285 Homestead Rd,Santa Clara ,95050,(408) 215-9332,yellow_pages
337,338,Yuki Sushi,1827 Pruneridge Ave,Santa Clara ,95050,(408) 248-9144,yellow_pages
338,339,Oryza Bistro Asiana,2855 Stevens Creek Blvd # 1125,Santa Clara ,95050,(408) 246-8010,yellow_pages
339,340,Papa John's Pizza,1998 Homestead Rd Ste 101,Santa Clara ,95050,(408) 248-5680,yellow_pages
340,341,Korea House,2340 El Camino Real,Santa Clara ,95050,(408) 249-0808,yellow_pages
341,342,Mio Vicino,1290 Benton St,Santa Clara ,95050,(408) 241-9414,yellow_pages
342,343,Su's Mongolian Barbeque Restaurant,1111 El Camino Real,Santa Clara ,95050,(408) 985-2958,yellow_pages
343,344,Arigato Sushi,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 557-9191,yellow_pages
344,345,Ike's Lair,2235 The Alameda,Santa Clara ,95050,(408) 244-2034,yellow_pages
345,346,Wrap This,2281 The Alameda,Santa Clara ,95050,(408) 246-9727,yellow_pages
346,347,Goo Yi Goo Yi,2331 El Camino Real,Santa Clara ,95050,(408) 615-9292,yellow_pages
347,348,Mayuri Indian Cuisine,2230 El Camino Real,Santa Clara ,95050,(408) 248-9747,yellow_pages
348,349,Dusita Thai Cuisine,2325 El Camino Real Ste 104,Santa Clara ,95050,(408) 247-5199,yellow_pages
349,350,Mealtop Valley Fair,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 261-1315,yellow_pages
350,351,Round Table Pizza,1125 S Bascom Ave,San Jose ,95128,(408) 286-6222,yellow_pages
351,352,Round Table Pizza,525 W Santa Clara St,San Jose ,95113,(408) 999-5735,yellow_pages
352,353,Round Table Pizza,1175 Lincoln Ave,San Jose ,95125,(408) 295-4644,yellow_pages
353,354,Round Table Pizza,3730 N 1st St,San Jose ,95134,(408) 321-9922,yellow_pages
354,355,Round Table Pizza,1170 N Capitol Ave,San Jose ,95132,(408) 258-8505,yellow_pages
355,356,Round Table Pizza,2351 McKee Rd,San Jose ,95116,(408) 259-3940,yellow_pages
356,357,Round Table Pizza,14940 Camden Ave,San Jose ,95124,(408) 371-9550,yellow_pages
357,358,Round Table Pizza,2129 Morrill Ave,San Jose ,95132,(408) 263-8900,yellow_pages
358,359,Round Table Pizza,1118 Branham Ln,San Jose ,95118,(408) 264-7155,yellow_pages
359,360,Round Table Pizza,1271 E Calaveras Blvd,Milpitas ,95035,(408) 262-7822,yellow_pages
360,361,Round Table Pizza,5385 Camden Ave,San Jose ,95124,(408) 267-9600,yellow_pages
361,362,Round Table Pizza,1015 E Capitol Expy,San Jose ,95121,(408) 629-4242,yellow_pages
362,363,Round Table Pizza,5440A Thornwood Dr,San Jose ,95123,(408) 578-5200,yellow_pages
363,364,Round Table Pizza,3212 S White Rd,San Jose ,95148,(408) 274-9574,yellow_pages
364,365,Round Table Pizza,1159 Redmond Ave,San Jose ,95120,(408) 997-2313,yellow_pages
365,366,Round Table Pizza,5885 Santa Teresa Blvd,San Jose ,95123,(408) 227-8669,yellow_pages
366,367,Round Table Pizza,6932 Almaden Expy,San Jose ,95120,(408) 268-7474,yellow_pages
367,368,Round Table Pizza,6217 Santa Teresa Blvd,San Jose ,95119,(408) 226-0756,yellow_pages
368,369,Round Table Pizza,16740 Monterey St,Morgan Hill ,95037,(408) 779-6300,yellow_pages
369,370,Round Table Pizza,815 1st St,Gilroy ,95020,(408) 842-0321,yellow_pages
370,371,World Gourmet Buffet,6010 Stevenson Blvd,Fremont ,94538,(510) 323-2765,yellow_pages
371,372,Pizza My Heart,700 Bellomy St,Santa Clara ,95050,(408) 241-0000,yellow_pages
372,373,Wicked Chicken,2565 The Alameda,Santa Clara ,95050,(408) 246-9464,yellow_pages
373,374,Lettuce Sandwich Shop,1345 Coleman Ave,Santa Clara ,95050,(408) 844-9400,yellow_pages
374,375,Taqueria Vallarta,2525 Scott Blvd,Santa Clara ,95050,(408) 492-9310,yellow_pages
375,376,Cafe Tazza,2213 El Camino Real,Santa Clara ,95050,(408) 249-2739,yellow_pages
376,377,Fusion9,2277 El Camino Real,Santa Clara ,95050,(408) 296-2277,yellow_pages
377,378,White Sha110t,3143 Stevens Creek Blvd,Santa Clara ,95050,(408) 246-5251,yellow_pages
378,379,Cake Expressions,2325 De La Cruz Blvd,Santa Clara ,95050,(408) 295-2253,yellow_pages
379,380,New Tandoori Cafe,2141 El Camino Real,Santa Clara ,95050,(408) 553-9900,yellow_pages
380,381,Country Inn Cafe,2008 El Camino Real,Santa Clara ,95050,(408) 244-6267,yellow_pages
381,382,Joao's Restaurant,57 Washington St,Santa Clara ,95050,(408) 244-1299,yellow_pages
382,383,Cramers Bagels,495 El Camino Real,Santa Clara ,95050,(408) 246-7580,yellow_pages
383,384,Crescent Cuisine,1488 Franklin St,Santa Clara ,95050,(408) 515-1007,yellow_pages
384,385,Seniore's Pizza,940 Monroe St,Santa Clara ,95050,(408) 261-2500,yellow_pages
385,386,New Krungthai,559 N Winchester Blvd,Santa Clara ,95050,(408) 248-3435,yellow_pages
386,387,Papa John's Pizza,1998 Homestead Rd Ste 101,Santa Clara ,95050,(408) 248-5680,yellow_pages
387,388,Little Caesars Pizza,2000 Homestead Rd Ste 3,Santa Clara ,95050,(408) 249-9200,yellow_pages
388,389,Medina Kabob House,1899 Bellomy St,Santa Clara ,95050,(408) 615-1500,yellow_pages
389,390,MOD Pizza,2000 El Camino Real Ste 15,Santa Clara ,95050,(669) 292-2900,yellow_pages
390,391,Peet's Coffee & Tea,2002 El Camino Real,Santa Clara ,95050,(408) 831-7517,yellow_pages
391,392,Just Burgers & Q,2141 El Camino Real,Santa Clara ,95050,(408) 985-1472,yellow_pages
392,393,Maple Leaf Donuts & Bagels,1795 Scott Blvd,Santa Clara ,95050,(408) 296-3450,yellow_pages
393,394,Mex Cal,444 N Winchester Blvd,Santa Clara ,95050,(408) 615-1126,yellow_pages
394,395,Kabab House Halal,2521 Newhall St,Santa Clara ,95050,(408) 984-2204,yellow_pages
395,396,Beirut Cafe,2521 Newhall St,Santa Clara ,95050,(408) 984-2204,yellow_pages
396,397,Yum Yum Tree Cafe,797 Franklin St,Santa Clara ,95050,(408) 241-2480,yellow_pages
397,398,Ilbunjee #1-Pojangmacha,2325 El Camino Real,Santa Clara ,95050,(408) 241-9658,yellow_pages
398,399,Goo Yi Goo Yi,2331 El Camino Real,Santa Clara ,95050,(408) 615-9292,yellow_pages
399,400,Sagar,2341 El Camino Real,Santa Clara ,95050,(408) 380-4245,yellow_pages
400,401,Starbucks Coffee,2370 El Camino Real,Santa Clara ,95050,(408) 984-7174,yellow_pages
401,402,Einstein Bros Bagels,2380 El Camino Real,Santa Clara ,95050,(408) 249-9923,yellow_pages
402,403,Starbucks Coffee,2605 The Alameda,Santa Clara ,95050,(408) 244-6873,yellow_pages
403,404,Peet's Coffee & Tea,2605 The Alameda,Santa Clara ,95050,(408) 244-6873,yellow_pages
404,405,Starbucks Coffee,71 Washington St,Santa Clara ,95050,(408) 244-3025,yellow_pages
405,406,Starbucks Coffee,495 El Camino Real Ste 101,Santa Clara ,95050,(408) 248-7343,yellow_pages
406,407,Hula Dog Santa Clara,495 El Camino Real,Santa Clara ,95050,(408) 352-5700,yellow_pages
407,408,Niko's Tacos,2155 Main St # Apt 221,Santa Clara ,95050,(408) 250-1962,yellow_pages
408,409,University Chicken,2565 The Alameda,Santa Clara ,95050,(408) 241-2582,yellow_pages
409,410,El Mezquite Taqueria,2323 The Alameda,Santa Clara ,95050,(408) 243-1357,yellow_pages
410,411,El Amigo,2323 The Alameda,Santa Clara ,95050,(408) 899-4698,yellow_pages
411,412,Peet's Coffee & Tea,1601 Coleman Ave,Santa Clara ,95050,(408) 567-9000,yellow_pages
412,413,Tonkotsu Taka,2219 The Alameda,Santa Clara ,95050,(408) 564-4467,yellow_pages
413,414,Taqueria Salsa Brava,375 Saratoga Ave,Santa Clara ,95050,(408) 249-6255,yellow_pages
414,415,Kenny's Cafe,2315 De La Cruz Blvd,Santa Clara ,95050,(408) 588-1508,yellow_pages
415,416,Neto's Market & Grill,288 Brokaw Rd,Santa Clara ,95050,(408) 296-0818,yellow_pages
416,417,Peet's Coffee & Tea,234 Saratoga Ave,Santa Clara ,95050,(408) 296-0515,yellow_pages
417,418,Donut Den,2482 De La Cruz Blvd,Santa Clara ,95050,(408) 748-1456,yellow_pages
418,419,Starbucks Coffee,200 Saratoga Ave,Santa Clara ,95050,(408) 296-6808,yellow_pages
419,420,Peet's Coffee & Tea,3071 Stevens Creek Blvd,Santa Clara ,95050,(408) 248-3305,yellow_pages
420,421,Starbucks Coffee,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 983-0804,yellow_pages
421,422,Crepe Delight,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 260-9651,yellow_pages
422,423,Chicken Wow,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 241-0001,yellow_pages
423,424,Cafe Central,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 241-3088,yellow_pages
424,425,Mealtop Valley Fair,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 261-1315,yellow_pages
425,426,Popolo Restaurant & Lounge,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 260-9173,yellow_pages
426,427,Lou's Cafe,960 Central Expy,Santa Clara ,95050,(408) 235-1302,yellow_pages
427,428,Viva Taqueria,444 N Winchester Blvd,Santa Clara ,95050,(408) 615-1126,yellow_pages
428,429,El Chalateco,2323 The Alameda,Santa Clara ,95050,(408) 243-1357,yellow_pages
429,430,Mini Cafe,2220 Park Ave Apt 12,Santa Clara ,95050,(408) 806-3385,yellow_pages
430,431,Pizza My Heart,2855 Stevens Creek Blvd,Santa Clara ,95050,(408) 241-4000,yellow_pages
431,432,Tao Tao Restaurant,175 S Murphy Ave,Sunnyvale ,94086,(408) 736-3731,yellow_pages
432,433,Peet's Coffee & Tea,12 N Akron Dr,Mountain View ,94035,(650) 603-9981,yellow_pages
433,434,Tao Tao Restaurant,175 S Murphy Ave,Sunnyvale ,94086,(408) 736-3731,yellow_pages
434,435,Dinner at Buca di Beppo,,,,,yellow_pages
435,436,Peet's Coffee & Tea,12 N Akron Dr,Mountain View ,94035,(650) 603-9981,yellow_pages
436,437,Hangen Szechuan Restaurant,134 Castro St,Mountain View ,94041,(650) 964-8881,yellow_pages
437,438,Bushido,156 Castro St,Mountain View ,94041,(650) 386-6821,yellow_pages
438,439,Golden Wok,895 Villa St,Mountain View ,94041,(650) 969-8232,yellow_pages
439,440,King Of Krung Siam,194 Castro St,Mountain View ,94041,(650) 960-7077,yellow_pages
440,441,Chef Zhao Bistro,400 Moffett Blvd # H,Mountain View ,94043,(650) 262-9728,yellow_pages
441,442,The Voya Restaurant,1390 Pear Ave Ste B,Mountain View ,94043,(650) 386-6471,yellow_pages
442,443,Big Bite,570 N Shoreline Blvd,Mountain View ,94043,(650) 390-0860,yellow_pages
443,444,Sunny Bowl,1477 Plymouth St,Mountain View ,94043,(650) 625-0361,yellow_pages
444,445,Ole Fusion Restaurant,1477 Plymouth St,Mountain View ,94043,(650) 968-6000,yellow_pages
445,446,Szechuan Garden Restaurant,124 Castro St,Mountain View ,94041,(650) 969-5614,yellow_pages
446,447,Shell Shock Restaurant,124 Castro St,Mountain View ,94041,(650) 988-8880,yellow_pages
447,448,Doppio Zero,160 Castro St,Mountain View ,94041,(650) 938-4147,yellow_pages
448,449,Shabuway,180 Castro St,Mountain View ,94041,(650) 961-8880,yellow_pages
449,450,Kobe Curry,180 Castro St,Mountain View ,94041,(650) 967-4728,yellow_pages
450,451,Tsunami Sushi,209 Castro St,Mountain View ,94041,(650) 965-0114,yellow_pages
451,452,Pho Garden Mv,246 Castro St,Mountain View ,94041,(650) 968-4183,yellow_pages
452,453,Temptations,288 Castro St,Mountain View ,94041,(650) 625-1234,yellow_pages
453,454,Buffalo,292 Castro St,Mountain View ,94041,(650) 282-5096,yellow_pages
454,455,Cafe Deja Vu,300 Castro St,Mountain View ,94041,(650) 969-2486,yellow_pages
455,456,Bodrum Cafe,383 Castro St,Mountain View ,94041,(650) 396-7010,yellow_pages
456,457,Tegrli Restaurant Inc.,383 Castro St,Mountain View ,94041,(650) 691-1050,yellow_pages
457,458,Tryua Sushi SV,415 N Mary Ave,Sunnyvale ,94085,(408) 738-0408,yellow_pages
458,459,Bombay Feast,769 N Mathilda Ave,Sunnyvale ,94085,(408) 245-2276,yellow_pages
459,460,Old Country Buffet,456 W Maude Ave,Sunnyvale ,94085,(408) 720-9394,yellow_pages
460,461,Java Sushi,262 E Java Dr,Sunnyvale ,94089,(408) 745-0833,yellow_pages
461,462,Ramen House Ryowa,859 Villa St,Mountain View ,94041,(650) 965-8829,yellow_pages
462,463,Amarin Thai Cuisine,174 Castro St,Mountain View ,94041,(650) 988-9323,yellow_pages
463,464,Vaso Azzurro Ristorante,108 Castro St,Mountain View ,94041,(650) 940-1717,yellow_pages
464,465,ChezTJ Restaurant,938 Villa St,Mountain View ,94041,(650) 964-7466,yellow_pages
465,466,Shiva's Indian Restaurant,800 California St Ste 100,Mountain View ,94041,(650) 960-3802,yellow_pages
466,467,Don Giovanni Restaurant,235 Castro St,Mountain View ,94041,(650) 961-9749,yellow_pages
467,468,Maruichi Restaurant,368 Castro St,Mountain View ,94041,(650) 564-9931,yellow_pages
468,469,La Fontaine Restaurant,186 Castro St,Mountain View ,94041,(650) 968-2300,yellow_pages
469,470,Hunan Chili Restaurant,102 Castro St,Mountain View ,94041,(650) 969-8968,yellow_pages
470,471,Tapioca Express,740 Villa St,Mountain View ,94041,(650) 965-3093,yellow_pages
471,472,Hon Sushi,1477 Plymouth St Ste A,Mountain View ,94043,(650) 967-9279,yellow_pages
472,473,Shana Thai Restaurant,311 Moffett Blvd,Mountain View ,94043,(650) 940-9990,yellow_pages
473,474,Barracuda Japanese Restaurant,124 Castro St,Mountain View ,94041,(650) 254-1935,yellow_pages
474,475,Asian Box,142 Castro St,Mountain View ,94041,(650) 584-3947,yellow_pages
475,476,To Chau,853 Villa St,Mountain View ,94041,(650) 961-8069,yellow_pages
476,477,New Mongolian Bar-B-Q,304 Castro St,Mountain View ,94041,(650) 968-0381,yellow_pages
477,478,Thaiphoon Restaurant,185 Castro St,Mountain View ,94041,(650) 988-1488,yellow_pages
478,479,Shalala,698 W Dana St,Mountain View ,94041,(650) 965-8001,yellow_pages
479,480,Cucina Venti,1390 Pear Ave,Mountain View ,94043,(650) 254-1120,yellow_pages
480,481,Ristorante Bellavita,300 Castro St,Mountain View ,94041,(650) 969-2486,yellow_pages
481,482,California BBQ,1350 Pear Ave Ste D,Mountain View ,94043,(650) 940-1513,yellow_pages
482,483,Dickey's Barbecue Pit,570 N Shoreline Blvd,Mountain View ,94043,(650) 933-4939,yellow_pages
483,484,Ginseng BBQ & Tofu House,475 Castro St,Mountain View ,94041,(650) 967-3913,yellow_pages
484,485,Kal's Bar-B-Q,425 N Mathilda Ave,Sunnyvale ,94085,(408) 739-5271,yellow_pages
485,486,Faz Sunnyvale Restaurant and Catering,1108 N Mathilda Ave,Sunnyvale ,94089,(408) 752-8000,yellow_pages
486,487,Fullfillment Systems Inc. Restaurant Division,,,,(650) 967-5384,yellow_pages
487,488,Hobee's,800 W Ahwanee Ave,Sunnyvale ,94085,(408) 524-3580,yellow_pages
488,489,Denny's,814 W Ahwanee Ave,Sunnyvale ,94085,(408) 747-1449,yellow_pages
489,490,Sushi Club,415 N Mary Ave,Sunnyvale ,94085,(408) 738-0408,yellow_pages
490,491,Pezzella's Villa Napoli,1025 W El Camino Real,Sunnyvale ,94087,(408) 738-2400,yellow_pages
491,492,Amici's East Coast Pizzeria,790 Castro St,Mountain View ,94041,(650) 961-2056,yellow_pages
492,493,Big Skennys,1173 W El Camino Real Ste 2,Sunnyvale ,94087,(408) 462-9533,yellow_pages
493,494,Clarke's Charcoal Broiler,615 W El Camino Real,Mountain View ,94040,(650) 967-0851,yellow_pages
494,495,Tarragon Restaurant,140 S Murphy Ave,Sunnyvale ,94086,(408) 737-8003,yellow_pages
495,496,Hanabi Sushi,1040 N Rengstorff Ave Ste A1,Mountain View ,94043,(650) 988-8686,yellow_pages
496,497,Gelayo Gusto,856 W El Camino Real,Mountain View ,94040,(650) 938-1333,yellow_pages
497,498,Chef Xue Restaurant,855 W El Camino Real,Mountain View ,94040,(650) 988-8820,yellow_pages
498,499,Bay Leaf Restaurant,122 S Sunnyvale Ave,Sunnyvale ,94086,(408) 481-9983,yellow_pages
499,500,The Armenian Gourmet,929 E Duane Ave,Sunnyvale ,94085,(408) 732-3910,yellow_pages
500,501,New Chef Lee Chinese Restaurant,1115 Tasman Dr,Sunnyvale ,94089,(408) 734-3878,yellow_pages
501,502,Frankie Johnnie & Luigi Too!,939 W El Camino Real,Mountain View ,94040,(650) 567-5114,yellow_pages
502,503,Tao Tao Restaurant,175 S Murphy Ave,Sunnyvale ,94086,(408) 736-3731,yellow_pages
503,504,Maldonado's Pizzeria,615 S Rengstorff Ave,Mountain View ,94040,(650) 567-4227,yellow_pages
504,505,AACHI AAPPAKADAI,1105 W El Camino Real,Sunnyvale ,94087,(408) 329-4145,yellow_pages
505,506,Round Table Pizza,665 S Bernardo Ave,Sunnyvale ,94087,(408) 732-6670,yellow_pages
