id,source,name,category,phone,city,postalcode,address,street,house_number,house
230,yellow_pages,The Cheesecake Factory,,(408) 246-0092,Santa Clara ,95050,3041 stevens creek boulevard,stevens creek boulevard,3041,
231,yellow_pages,Stuft Pizza,,(408) 296-1600,Santa Clara ,95050,700 Bellomy St,bellomy st,700,
232,yellow_pages,for Seasons Pho,,(408) 557-9923,Santa Clara ,95050,1045 Monroe St,monroe st,1045,
233,yellow_pages,Justin's,,(408) 215-9332,Santa Clara ,95050,1285 homestead road,homestead road,1285,
234,yellow_pages,Panera Bread,,(408) 615-1557,Santa Clara ,95050,2002 el camino real,el camino real,2002,
235,yellow_pages,White Elephant Gourmet,,(408) 987-9373,Santa Clara ,95050,930 el camino real,el camino real,930,
236,yellow_pages,Ahoy's Bar-B-Que,,(408) 378-2838,Santa Clara ,95050,2367 el camino real,el camino real,2367,
237,yellow_pages,Ed's Teriyaki,,(408) 988-1411,Santa Clara ,95050,1992 Lafayette St,lafayette st,1992,
238,yellow_pages,Membei Restaurant,,(408) 588-1557,Santa Clara ,95050,1349 coleman avenue,coleman avenue,1349,
239,yellow_pages,D & T Foods,,(408) 988-8892,Santa Clara ,95050,2026 martin avenue,martin avenue,2026,
240,yellow_pages,Boudin Bakery,,(408) 249-4101,Santa Clara ,95050,2855 Stevens Creek Blvd Ste 2451,stevens creek blvd,2855,
241,yellow_pages,Old Port Lobster Shack,,(408) 248-2455,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
242,yellow_pages,Tava Indian Kitchen,,(408) 246-8282,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
243,yellow_pages,Rack & Roll BBQ Shack,,(408) 244-1124,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
244,yellow_pages,Ray's Crab Shack,,(510) 648-3069,Newark ,94560,5989 mowry avenue,mowry avenue,5989,
245,yellow_pages,Fiorillo's Restaurant Inc.,,(408) 766-7527,Santa Clara ,95050,638 el camino real,el camino real,638,
246,yellow_pages,Sushi O Sushi Japanese Cuisine,,(408) 241-1677,Santa Clara ,95051,2789 el camino real,el camino real,2789,
247,yellow_pages,Giorgio's Italian Food & Pizzeria,,(408) 474-0566,San Jose ,95118,1445 foxworthy avenue,foxworthy avenue,1445,
248,yellow_pages,Giorgio's Italian Food & Pizzeria,,(408) 212-7094,Milpitas ,95035,643 E Calaveras Blvd,e calaveras blvd,643,
249,yellow_pages,House Of Genji,,(408) 883-1427,San Jose ,95112,1335 N 1st St,n 1st st,1335,
250,yellow_pages,AACHI AAPPAKADAI,,(408) 329-4145,Sunnyvale ,94087,1105 W El Camino Real,w el camino real,1105,
251,yellow_pages,Hannegan's C B Inc.,,(408) 560-2397,Los Gatos ,95030,208 bachman avenue,bachman avenue,208,
252,yellow_pages,Loft Bar & Bistro,,(408) 291-0677,San Jose ,95113,90 S 2nd St,s 2nd st,90,
253,yellow_pages,Iron Works Barbeque,,(512) 478-4856,,nan,,,,
254,yellow_pages,Frankie Johnnie & Luigi Too!,,(650) 567-5114,Mountain View ,94040,939 W El Camino Real,w el camino real,939,
255,yellow_pages,Round Table Pizza,,,,nan,,,,
256,yellow_pages,Olive Garden Italian Restaurant,,,,nan,,,,
257,yellow_pages,Kazoo Restaurant,,(408) 288-9611,San Jose ,95112,250 Jackson St,jackson st,250,
258,yellow_pages,Duke Of Edinburgh,,(408) 446-3853,Cupertino ,95014,10801 N Wolfe Rd,n wolfe rd,10801,
259,yellow_pages,Angelo's Italian Restaurant & Pizza,,(408) 227-5502,San Jose ,95123,436 blossom hill road,blossom hill road,436,
260,yellow_pages,Sam's BBQ Diner,,(408) 270-1738,San Jose ,95135,3309 san felipe road,san felipe road,3309,
261,yellow_pages,Khanhs Restaurant,,(408) 241-4940,San Jose ,95128,618 town and country village,town and country village,618,
262,yellow_pages,Rancho Canada Golf Club,,(831) 624-0111,Carmel ,93923,4860 carmel valley road,carmel valley road,4860,
263,yellow_pages,Round Table Pizza,,(408) 248-9123,Santa Clara ,95050,2615 the alameda,the alameda,2615,
264,yellow_pages,Round Table Pizza,,(408) 296-3040,San Jose ,95117,3253 stevens creek boulevard,stevens creek boulevard,3253,
265,yellow_pages,Round Table Pizza,,(408) 983-0900,San Jose ,95129,4400 stevens creek boulevard,stevens creek boulevard,4400,
266,yellow_pages,Tao Tao Restaurant,,(408) 736-3731,Sunnyvale ,94086,175 S Murphy Ave,s murphy ave,175,
267,yellow_pages,Kirk's Steakburgers,,(408) 371-3565,Campbell ,95008,2388 S Bascom Ave,s bascom ave,2388,
268,yellow_pages,Dinner at Buca di Beppo,,,,nan,,,,
269,yellow_pages,Sara's Kitchen,,(408) 247-7272,Santa Clara ,95050,1595 Franklin St,franklin st,1595,
270,yellow_pages,Korea House,,(408) 249-0808,Santa Clara ,95050,2340 el camino real,el camino real,2340,
271,yellow_pages,Neto's Market And Grill,,(408) 296-0818,Santa Clara ,95050,1313 Franklin St,franklin st,1313,
272,yellow_pages,Ninety-Nine Restaurant and Pub,,(408) 241-9658,Santa Clara ,95050,2325 El Camino Real Ste 101,el camino real,2325,
273,yellow_pages,House Of Soul Food,,(408) 227-7685,Santa Clara ,95050,1290 coleman avenue,coleman avenue,1290,
274,yellow_pages,King Chopstick,,(408) 243-1868,Santa Clara ,95050,2374 el camino real,el camino real,2374,
275,yellow_pages,Golden Mushroom Pizzeria,,(408) 247-9671,Santa Clara ,95050,202 saratoga avenue,saratoga avenue,202,
276,yellow_pages,House of Egg Roll,,(408) 246-6849,Santa Clara ,95050,1686 Lafayette St,lafayette st,1686,
277,yellow_pages,Mio Vicino,,(408) 241-9414,Santa Clara ,95050,1290 Benton St,benton st,1290,
278,yellow_pages,Fiorillo's Restaurant Inc.,,(408) 766-7527,Santa Clara ,95050,638 el camino real,el camino real,638,
279,yellow_pages,Round Table Pizza,,(408) 248-9123,Santa Clara ,95050,2615 the alameda,the alameda,2615,
280,yellow_pages,Thai Pepper,,(408) 984-1931,Santa Clara ,95050,1045 Monroe St,monroe st,1045,
281,yellow_pages,Mayuri Indian Cuisine,,(408) 248-9747,Santa Clara ,95050,2230 el camino real,el camino real,2230,
282,yellow_pages,Andy's BBQ,,(408) 249-8158,Santa Clara ,95050,2367 el camino real,el camino real,2367,
283,yellow_pages,Fiorillos Restaurant Inc.,,(408) 984-0414,Santa Clara ,95050,638 el camino real,el camino real,638,
284,yellow_pages,Dusita Thai Cuisine,,(408) 247-5199,Santa Clara ,95050,2325 El Camino Real Ste 104,el camino real,2325,
285,yellow_pages,The Cheesecake Factory,,(408) 246-0092,Santa Clara ,95050,3041 stevens creek boulevard,stevens creek boulevard,3041,
286,yellow_pages,Stuft Pizza,,(408) 296-1600,Santa Clara ,95050,700 Bellomy St,bellomy st,700,
287,yellow_pages,for Seasons Pho,,(408) 557-9923,Santa Clara ,95050,1045 Monroe St,monroe st,1045,
288,yellow_pages,Justin's,,(408) 215-9332,Santa Clara ,95050,1285 homestead road,homestead road,1285,
289,yellow_pages,Panera Bread,,(408) 615-1557,Santa Clara ,95050,2002 el camino real,el camino real,2002,
290,yellow_pages,White Elephant Gourmet,,(408) 987-9373,Santa Clara ,95050,930 el camino real,el camino real,930,
291,yellow_pages,Ahoy's Bar-B-Que,,(408) 378-2838,Santa Clara ,95050,2367 el camino real,el camino real,2367,
292,yellow_pages,Ed's Teriyaki,,(408) 988-1411,Santa Clara ,95050,1992 Lafayette St,lafayette st,1992,
293,yellow_pages,Membei Restaurant,,(408) 588-1557,Santa Clara ,95050,1349 coleman avenue,coleman avenue,1349,
294,yellow_pages,D & T Foods,,(408) 988-8892,Santa Clara ,95050,2026 martin avenue,martin avenue,2026,
295,yellow_pages,Boudin Bakery,,(408) 249-4101,Santa Clara ,95050,2855 Stevens Creek Blvd Ste 2451,stevens creek blvd,2855,
296,yellow_pages,Old Port Lobster Shack,,(408) 248-2455,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
297,yellow_pages,Tava Indian Kitchen,,(408) 246-8282,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
298,yellow_pages,Rack & Roll BBQ Shack,,(408) 244-1124,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
299,yellow_pages,Ray's Crab Shack,,(510) 648-3069,Newark ,94560,5989 mowry avenue,mowry avenue,5989,
300,yellow_pages,Fiorillo's Restaurant Inc.,,(408) 766-7527,Santa Clara ,95050,638 el camino real,el camino real,638,
301,yellow_pages,Sushi O Sushi Japanese Cuisine,,(408) 241-1677,Santa Clara ,95051,2789 el camino real,el camino real,2789,
302,yellow_pages,Giorgio's Italian Food & Pizzeria,,(408) 474-0566,San Jose ,95118,1445 foxworthy avenue,foxworthy avenue,1445,
303,yellow_pages,Giorgio's Italian Food & Pizzeria,,(408) 212-7094,Milpitas ,95035,643 E Calaveras Blvd,e calaveras blvd,643,
304,yellow_pages,House Of Genji,,(408) 883-1427,San Jose ,95112,1335 N 1st St,n 1st st,1335,
305,yellow_pages,AACHI AAPPAKADAI,,(408) 329-4145,Sunnyvale ,94087,1105 W El Camino Real,w el camino real,1105,
306,yellow_pages,Hannegan's C B Inc.,,(408) 560-2397,Los Gatos ,95030,208 bachman avenue,bachman avenue,208,
307,yellow_pages,Loft Bar & Bistro,,(408) 291-0677,San Jose ,95113,90 S 2nd St,s 2nd st,90,
308,yellow_pages,Iron Works Barbeque,,(512) 478-4856,,nan,,,,
309,yellow_pages,Frankie Johnnie & Luigi Too!,,(650) 567-5114,Mountain View ,94040,939 W El Camino Real,w el camino real,939,
310,yellow_pages,Round Table Pizza,,,,nan,,,,
311,yellow_pages,Olive Garden Italian Restaurant,,,,nan,,,,
312,yellow_pages,Kazoo Restaurant,,(408) 288-9611,San Jose ,95112,250 Jackson St,jackson st,250,
313,yellow_pages,Duke Of Edinburgh,,(408) 446-3853,Cupertino ,95014,10801 N Wolfe Rd,n wolfe rd,10801,
314,yellow_pages,Angelo's Italian Restaurant & Pizza,,(408) 227-5502,San Jose ,95123,436 blossom hill road,blossom hill road,436,
315,yellow_pages,Sam's BBQ Diner,,(408) 270-1738,San Jose ,95135,3309 san felipe road,san felipe road,3309,
316,yellow_pages,Khanhs Restaurant,,(408) 241-4940,San Jose ,95128,618 town and country village,town and country village,618,
317,yellow_pages,Rancho Canada Golf Club,,(831) 624-0111,Carmel ,93923,4860 carmel valley road,carmel valley road,4860,
318,yellow_pages,Round Table Pizza,,(408) 248-9123,Santa Clara ,95050,2615 the alameda,the alameda,2615,
319,yellow_pages,Round Table Pizza,,(408) 296-3040,San Jose ,95117,3253 stevens creek boulevard,stevens creek boulevard,3253,
320,yellow_pages,Round Table Pizza,,(408) 983-0900,San Jose ,95129,4400 stevens creek boulevard,stevens creek boulevard,4400,
321,yellow_pages,Loving Hut,,(408) 615-1422,Santa Clara ,95050,2855 Stevens Creek Blvd Ste 2459,stevens creek blvd,2855,
322,yellow_pages,Tava Indian Kitchen,,(408) 246-8282,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
323,yellow_pages,Chicken Wow,,(408) 241-0001,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
324,yellow_pages,El Chalateco,,(408) 243-1357,Santa Clara ,95050,2323 the alameda,the alameda,2323,
325,yellow_pages,Hungry Hound,,(408) 241-2756,Santa Clara ,95050,1000 Lafayette St Ste C,lafayette st,1000,
326,yellow_pages,Golden Mushroom Pizzeria,,(408) 247-9671,Santa Clara ,95050,202 saratoga avenue,saratoga avenue,202,
327,yellow_pages,Gaboja,,(408) 246-8773,Santa Clara ,95050,2333 el camino real,el camino real,2333,
328,yellow_pages,Donut Den,,(408) 748-1456,Santa Clara ,95050,2482 De La Cruz Blvd,de la cruz blvd,2482,
329,yellow_pages,House of Egg Roll,,(408) 246-6849,Santa Clara ,95050,1686 Lafayette St,lafayette st,1686,
330,yellow_pages,El Taconazo Taqueria,,(408) 588-1655,Santa Clara ,95050,2015 Lafayette St,lafayette st,2015,
331,yellow_pages,Pizza My Heart,,(408) 241-0000,Santa Clara ,95050,700 Bellomy St,bellomy st,700,
332,yellow_pages,Pizza My Heart,,(408) 241-4000,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
333,yellow_pages,Subway,,(408) 247-2191,Santa Clara ,95050,1171 Homestead Rd Ste 120,homestead rd,1171,
334,yellow_pages,Boudin Bakery,,(408) 249-4101,Santa Clara ,95050,2855 Stevens Creek Blvd Ste 2451,stevens creek blvd,2855,
335,yellow_pages,Quiznos,,(408) 985-2253,Santa Clara ,95050,495 El Camino Real Ste 11,el camino real,495,
336,yellow_pages,Toppings Tree Restaurant,,(408) 615-1804,Santa Clara ,95050,1171 homestead road,homestead road,1171,
337,yellow_pages,Justin's,,(408) 215-9332,Santa Clara ,95050,1285 homestead road,homestead road,1285,
338,yellow_pages,Yuki Sushi,,(408) 248-9144,Santa Clara ,95050,1827 pruneridge avenue,pruneridge avenue,1827,
339,yellow_pages,Oryza Bistro Asiana,,(408) 246-8010,Santa Clara ,95050,2855 stevens creek boulevard number 1125,stevens creek boulevard,2855,
340,yellow_pages,Papa John's Pizza,,(408) 248-5680,Santa Clara ,95050,1998 Homestead Rd Ste 101,homestead rd,1998,
341,yellow_pages,Korea House,,(408) 249-0808,Santa Clara ,95050,2340 el camino real,el camino real,2340,
342,yellow_pages,Mio Vicino,,(408) 241-9414,Santa Clara ,95050,1290 Benton St,benton st,1290,
343,yellow_pages,Su's Mongolian Barbeque Restaurant,,(408) 985-2958,Santa Clara ,95050,1111 el camino real,el camino real,1111,
344,yellow_pages,Arigato Sushi,,(408) 557-9191,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
345,yellow_pages,Ike's Lair,,(408) 244-2034,Santa Clara ,95050,2235 the alameda,the alameda,2235,
346,yellow_pages,Wrap This,,(408) 246-9727,Santa Clara ,95050,2281 the alameda,the alameda,2281,
347,yellow_pages,Goo Yi Goo Yi,,(408) 615-9292,Santa Clara ,95050,2331 el camino real,el camino real,2331,
348,yellow_pages,Mayuri Indian Cuisine,,(408) 248-9747,Santa Clara ,95050,2230 el camino real,el camino real,2230,
349,yellow_pages,Dusita Thai Cuisine,,(408) 247-5199,Santa Clara ,95050,2325 El Camino Real Ste 104,el camino real,2325,
350,yellow_pages,Mealtop Valley Fair,,(408) 261-1315,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
351,yellow_pages,Round Table Pizza,,(408) 286-6222,San Jose ,95128,1125 S Bascom Ave,s bascom ave,1125,
352,yellow_pages,Round Table Pizza,,(408) 999-5735,San Jose ,95113,525 W Santa Clara St,w santa clara st,525,
353,yellow_pages,Round Table Pizza,,(408) 295-4644,San Jose ,95125,1175 lincoln avenue,lincoln avenue,1175,
354,yellow_pages,Round Table Pizza,,(408) 321-9922,San Jose ,95134,3730 N 1st St,n 1st st,3730,
355,yellow_pages,Round Table Pizza,,(408) 258-8505,San Jose ,95132,1170 N Capitol Ave,n capitol ave,1170,
356,yellow_pages,Round Table Pizza,,(408) 259-3940,San Jose ,95116,2351 mckee road,mckee road,2351,
357,yellow_pages,Round Table Pizza,,(408) 371-9550,San Jose ,95124,14940 camden avenue,camden avenue,14940,
358,yellow_pages,Round Table Pizza,,(408) 263-8900,San Jose ,95132,2129 morrill avenue,morrill avenue,2129,
359,yellow_pages,Round Table Pizza,,(408) 264-7155,San Jose ,95118,1118 Branham Ln,branham ln,1118,
360,yellow_pages,Round Table Pizza,,(408) 262-7822,Milpitas ,95035,1271 E Calaveras Blvd,e calaveras blvd,1271,
361,yellow_pages,Round Table Pizza,,(408) 267-9600,San Jose ,95124,5385 camden avenue,camden avenue,5385,
362,yellow_pages,Round Table Pizza,,(408) 629-4242,San Jose ,95121,1015 E Capitol Expy,e capitol expy,1015,
363,yellow_pages,Round Table Pizza,,(408) 578-5200,San Jose ,95123,5440A Thornwood Dr,thornwood dr,5440a,
364,yellow_pages,Round Table Pizza,,(408) 274-9574,San Jose ,95148,3212 S White Rd,s white rd,3212,
365,yellow_pages,Round Table Pizza,,(408) 997-2313,San Jose ,95120,1159 redmond avenue,redmond avenue,1159,
366,yellow_pages,Round Table Pizza,,(408) 227-8669,San Jose ,95123,5885 santa teresa boulevard,santa teresa boulevard,5885,
367,yellow_pages,Round Table Pizza,,(408) 268-7474,San Jose ,95120,6932 almaden expressway,almaden expressway,6932,
368,yellow_pages,Round Table Pizza,,(408) 226-0756,San Jose ,95119,6217 santa teresa boulevard,santa teresa boulevard,6217,
369,yellow_pages,Round Table Pizza,,(408) 779-6300,Morgan Hill ,95037,16740 Monterey St,monterey st,16740,
370,yellow_pages,Round Table Pizza,,(408) 842-0321,Gilroy ,95020,815 1st St,1st st,815,
371,yellow_pages,World Gourmet Buffet,,(510) 323-2765,Fremont ,94538,6010 stevenson boulevard,stevenson boulevard,6010,
372,yellow_pages,Pizza My Heart,,(408) 241-0000,Santa Clara ,95050,700 Bellomy St,bellomy st,700,
373,yellow_pages,Wicked Chicken,,(408) 246-9464,Santa Clara ,95050,2565 the alameda,the alameda,2565,
374,yellow_pages,Lettuce Sandwich Shop,,(408) 844-9400,Santa Clara ,95050,1345 coleman avenue,coleman avenue,1345,
375,yellow_pages,Taqueria Vallarta,,(408) 492-9310,Santa Clara ,95050,2525 scott boulevard,scott boulevard,2525,
376,yellow_pages,Cafe Tazza,,(408) 249-2739,Santa Clara ,95050,2213 el camino real,el camino real,2213,
377,yellow_pages,Fusion9,,(408) 296-2277,Santa Clara ,95050,2277 el camino real,el camino real,2277,
378,yellow_pages,White Sha110t,,(408) 246-5251,Santa Clara ,95050,3143 stevens creek boulevard,stevens creek boulevard,3143,
379,yellow_pages,Cake Expressions,,(408) 295-2253,Santa Clara ,95050,2325 De La Cruz Blvd,de la cruz blvd,2325,
380,yellow_pages,New Tandoori Cafe,,(408) 553-9900,Santa Clara ,95050,2141 el camino real,el camino real,2141,
381,yellow_pages,Country Inn Cafe,,(408) 244-6267,Santa Clara ,95050,2008 el camino real,el camino real,2008,
382,yellow_pages,Joao's Restaurant,,(408) 244-1299,Santa Clara ,95050,57 Washington St,washington st,57,
383,yellow_pages,Cramers Bagels,,(408) 246-7580,Santa Clara ,95050,495 el camino real,el camino real,495,
384,yellow_pages,Crescent Cuisine,,(408) 515-1007,Santa Clara ,95050,1488 Franklin St,franklin st,1488,
385,yellow_pages,Seniore's Pizza,,(408) 261-2500,Santa Clara ,95050,940 Monroe St,monroe st,940,
386,yellow_pages,New Krungthai,,(408) 248-3435,Santa Clara ,95050,559 N Winchester Blvd,n winchester blvd,559,
387,yellow_pages,Papa John's Pizza,,(408) 248-5680,Santa Clara ,95050,1998 Homestead Rd Ste 101,homestead rd,1998,
388,yellow_pages,Little Caesars Pizza,,(408) 249-9200,Santa Clara ,95050,2000 Homestead Rd Ste 3,homestead rd,2000,
389,yellow_pages,Medina Kabob House,,(408) 615-1500,Santa Clara ,95050,1899 Bellomy St,bellomy st,1899,
390,yellow_pages,MOD Pizza,,(669) 292-2900,Santa Clara ,95050,2000 El Camino Real Ste 15,el camino real,2000,
391,yellow_pages,Peet's Coffee & Tea,,(408) 831-7517,Santa Clara ,95050,2002 el camino real,el camino real,2002,
392,yellow_pages,Just Burgers & Q,,(408) 985-1472,Santa Clara ,95050,2141 el camino real,el camino real,2141,
393,yellow_pages,Maple Leaf Donuts & Bagels,,(408) 296-3450,Santa Clara ,95050,1795 scott boulevard,scott boulevard,1795,
394,yellow_pages,Mex Cal,,(408) 615-1126,Santa Clara ,95050,444 N Winchester Blvd,n winchester blvd,444,
395,yellow_pages,Kabab House Halal,,(408) 984-2204,Santa Clara ,95050,2521 Newhall St,newhall st,2521,
396,yellow_pages,Beirut Cafe,,(408) 984-2204,Santa Clara ,95050,2521 Newhall St,newhall st,2521,
397,yellow_pages,Yum Yum Tree Cafe,,(408) 241-2480,Santa Clara ,95050,797 Franklin St,franklin st,797,
398,yellow_pages,Ilbunjee #1-Pojangmacha,,(408) 241-9658,Santa Clara ,95050,2325 el camino real,el camino real,2325,
399,yellow_pages,Goo Yi Goo Yi,,(408) 615-9292,Santa Clara ,95050,2331 el camino real,el camino real,2331,
400,yellow_pages,Sagar,,(408) 380-4245,Santa Clara ,95050,2341 el camino real,el camino real,2341,
401,yellow_pages,Starbucks Coffee,,(408) 984-7174,Santa Clara ,95050,2370 el camino real,el camino real,2370,
402,yellow_pages,Einstein Bros Bagels,,(408) 249-9923,Santa Clara ,95050,2380 el camino real,el camino real,2380,
403,yellow_pages,Starbucks Coffee,,(408) 244-6873,Santa Clara ,95050,2605 the alameda,the alameda,2605,
404,yellow_pages,Peet's Coffee & Tea,,(408) 244-6873,Santa Clara ,95050,2605 the alameda,the alameda,2605,
405,yellow_pages,Starbucks Coffee,,(408) 244-3025,Santa Clara ,95050,71 Washington St,washington st,71,
406,yellow_pages,Starbucks Coffee,,(408) 248-7343,Santa Clara ,95050,495 El Camino Real Ste 101,el camino real,495,
407,yellow_pages,Hula Dog Santa Clara,,(408) 352-5700,Santa Clara ,95050,495 el camino real,el camino real,495,
408,yellow_pages,Niko's Tacos,,(408) 250-1962,Santa Clara ,95050,2155 Main St # Apt 221,main st,2155,
409,yellow_pages,University Chicken,,(408) 241-2582,Santa Clara ,95050,2565 the alameda,the alameda,2565,
410,yellow_pages,El Mezquite Taqueria,,(408) 243-1357,Santa Clara ,95050,2323 the alameda,the alameda,2323,
411,yellow_pages,El Amigo,,(408) 899-4698,Santa Clara ,95050,2323 the alameda,the alameda,2323,
412,yellow_pages,Peet's Coffee & Tea,,(408) 567-9000,Santa Clara ,95050,1601 coleman avenue,coleman avenue,1601,
413,yellow_pages,Tonkotsu Taka,,(408) 564-4467,Santa Clara ,95050,2219 the alameda,the alameda,2219,
414,yellow_pages,Taqueria Salsa Brava,,(408) 249-6255,Santa Clara ,95050,375 saratoga avenue,saratoga avenue,375,
415,yellow_pages,Kenny's Cafe,,(408) 588-1508,Santa Clara ,95050,2315 De La Cruz Blvd,de la cruz blvd,2315,
416,yellow_pages,Neto's Market & Grill,,(408) 296-0818,Santa Clara ,95050,288 brokaw road,brokaw road,288,
417,yellow_pages,Peet's Coffee & Tea,,(408) 296-0515,Santa Clara ,95050,234 saratoga avenue,saratoga avenue,234,
418,yellow_pages,Donut Den,,(408) 748-1456,Santa Clara ,95050,2482 De La Cruz Blvd,de la cruz blvd,2482,
419,yellow_pages,Starbucks Coffee,,(408) 296-6808,Santa Clara ,95050,200 saratoga avenue,saratoga avenue,200,
420,yellow_pages,Peet's Coffee & Tea,,(408) 248-3305,Santa Clara ,95050,3071 stevens creek boulevard,stevens creek boulevard,3071,
421,yellow_pages,Starbucks Coffee,,(408) 983-0804,Santa Clara ,95050,2855 stevens creek boulevard,stevens creek boulevard,2855,
