#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.address,ltable.city,ltable.name,ltable.phone,ltable.state,ltable.zipcode,rtable.address,rtable.city,rtable.name,rtable.phone,rtable.state,rtable.zipcode
2141,139,3,911 E Duane Ave,Sunnyvale ,Mediterranean Cuisine,(408) 685-2269,CA,94085.0,911 E Duane Ave,Sunnyvale,Obed Mediterranean Cuisine,(408) 685-2269,CA,94085.0
2155,144,56,500 Lawrence Expy,Sunnyvale ,Fresh U Order Bakery & Cafe,(408) 739-1888,CA,94085.0,500 Lawrence Expy,Sunnyvale,Fresh U Order Bakery & Cafe,(408) 739-1888,CA,94085.0
2158,145,32,510 Lawrence Expy,Sunnyvale ,Mission City Cafe,(408) 737-2373,CA,94085.0,510 Lawrence Expy,Sunnyvale,Mission City Cafe,(408) 737-2373,CA,94085.0
2159,146,48,546 Lawrence Expy Ste 1,Sunnyvale ,Bagel Place Cafe,(408) 749-1559,CA,94085.0,546 Lawrence Expy,Sunnyvale,Bagel Place Cafe,(408) 749-1559,CA,94085.0
2187,156,24,195 E Maude Ave,Sunnyvale ,Taqueria Latina,(408) 735-7151,CA,94085.0,195 E Maude Ave,Sunnyvale,Taqueria Latina,(408) 735-7151,CA,94085.0
2190,158,23,670 N Fair Oaks Ave,Sunnyvale ,Tres Potrillos Taqueria,(408) 735-8657,CA,94085.0,670 N Fair Oaks Ave,Sunnyvale,Tres Potrillos,(408) 735-8657,CA,94085.0
2200,162,7,736 N Mathilda Ave,Sunnyvale ,Dish N Dash,(408) 530-9200,CA,94085.0,736 N Mathilda Ave,Sunnyvale,Dish N Dash,(408) 530-9200,CA,94085.0
2206,163,42,1208 E Arques Ave,Sunnyvale ,iChaat Cafe,(408) 245-4242,CA,94085.0,927 E Arques Ave,Sunnyvale,Indian Street Cafe,(669) 246-5034,CA,94085.0
2211,164,25,911 E Duane Ave Ste A,Sunnyvale ,Antojitos Salvadorenos Restaurant,(408) 720-1463,CA,94085.0,901 E Duane Ave,Sunnyvale,Tia Juana Restaurant,(408) 730-8578,CA,94085.0
2212,164,114,911 E Duane Ave Ste A,Sunnyvale ,Antojitos Salvadorenos Restaurant,(408) 720-1463,CA,94085.0,921 E Duane Ave,Sunnyvale,Barn Thai Restaurant,(408) 732-3319,CA,94085.0
2243,175,11,845 Stewart Dr Ste A,Sunnyvale ,Agape Grill,(408) 739-3354,CA,94085.0,845 Stewart Dr,Sunnyvale,Agape Grill,(408) 739-3354,CA,94085.0
2252,179,83,305 N Mathilda Ave,Sunnyvale ,La Boulanger Inc,(408) 774-9000,CA,94085.0,263 N Mathilda Ave,Sunnyvale,"BreakThrough Physical Therapy, Inc.",(408) 736-7600,CA,94086.0
2255,179,125,305 N Mathilda Ave,Sunnyvale ,La Boulanger Inc,(408) 774-9000,CA,94085.0,305 N Mathilda Ave,Sunnyvale,Le Boulanger,(408) 522-5225,CA,94085.0
2273,186,44,621 Caliente Dr,Sunnyvale ,Rene Rose Island Cuisine,(408) 733-3691,CA,94085.0,621 Caliente Dr,Sunnyvale,Rene-Rose Island Cuisine,(408) 733-3691,CA,94085.0
2472,189,54,140 S Murphy Ave,Sunnyvale ,Tarragon Restaurant,(408) 737-8003,CA,94086.0,141 S Murphy Ave,Sunnyvale,Turmeric Restaurant,(408) 617-9100,CA,94086.0
2475,189,72,140 S Murphy Ave,Sunnyvale ,Tarragon Restaurant,(408) 737-8003,CA,94086.0,140 S Murphy Ave,Sunnyvale,Tarragon Restaurant,(408) 737-8003,CA,94086.0
2484,190,69,122 S Sunnyvale Ave,Sunnyvale ,Bay Leaf Restaurant,(408) 481-9983,CA,94086.0,122 S Sunnyvale Ave,Sunnyvale,Bay Leaf Restaurant,(408) 481-9983,CA,94086.0
2498,191,110,595 E El Camino Real,Sunnyvale ,Chocolate Sushi & Tofu House,(408) 830-0638,CA,94087.0,411 E El Camino Real,Sunnyvale,Katana Sushi & Sake,(408) 746-3000,CA,94087.0
2500,191,116,595 E El Camino Real,Sunnyvale ,Chocolate Sushi & Tofu House,(408) 830-0638,CA,94087.0,595 E El Camino Real,Sunnyvale,Olleh Sushi and Tofu House,(408) 830-0628,CA,94086.0
2538,191,294,595 E El Camino Real,Sunnyvale ,Chocolate Sushi & Tofu House,(408) 830-0638,CA,94087.0,2789 El Camino Real,Santa Clara,Sushi O Sushi,(408) 241-1677,CA,95051.0
2563,191,814,595 E El Camino Real,Sunnyvale ,Chocolate Sushi & Tofu House,(408) 830-0638,CA,94087.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
2575,191,1100,595 E El Camino Real,Sunnyvale ,Chocolate Sushi & Tofu House,(408) 830-0638,CA,94087.0,855 El Camino Real,Palo Alto,Village Cheese House,(650) 326-9251,CA,94301.0
2619,191,1417,595 E El Camino Real,Sunnyvale ,Chocolate Sushi & Tofu House,(408) 830-0638,CA,94087.0,211 El Camino Real,Menlo Park,Koma Sushi Restaurant,(650) 321-5662,CA,94025.0
2623,191,1468,595 E El Camino Real,Sunnyvale ,Chocolate Sushi & Tofu House,(408) 830-0638,CA,94087.0,1328 El Camino Real,Menlo Park,Naomi Sushi,(650) 321-6902,CA,94025.0
2629,191,1508,595 E El Camino Real,Sunnyvale ,Chocolate Sushi & Tofu House,(408) 830-0638,CA,94087.0,925 El Camino Real,Menlo Park,Akasaka Sushi,(650) 325-0444,CA,94025.0
2641,191,1729,595 E El Camino Real,Sunnyvale ,Chocolate Sushi & Tofu House,(408) 830-0638,CA,94087.0,1328 El Camino Real,Menlo Park,Naomi Sushi,(650) 321-6902,CA,94025.0
2656,191,1810,595 E El Camino Real,Sunnyvale ,Chocolate Sushi & Tofu House,(408) 830-0638,CA,94087.0,925 El Camino Real,Menlo Park,Akasaka Sushi,(650) 325-0444,CA,94025.0
2682,192,54,175 S Murphy Ave,Sunnyvale ,Tao Tao Restaurant,(408) 736-3731,CA,94086.0,141 S Murphy Ave,Sunnyvale,Turmeric Restaurant,(408) 617-9100,CA,94086.0
2685,192,72,175 S Murphy Ave,Sunnyvale ,Tao Tao Restaurant,(408) 736-3731,CA,94086.0,140 S Murphy Ave,Sunnyvale,Tarragon Restaurant,(408) 737-8003,CA,94086.0
2689,192,134,175 S Murphy Ave,Sunnyvale ,Tao Tao Restaurant,(408) 736-3731,CA,94086.0,175 S Murphy Ave,Sunnyvale,Tao Tao Cafe,(408) 736-3731,CA,94086.0
2888,195,39,1111 W El Camino Real Ste 137,Sunnyvale ,The Old Siam,(408) 530-8552,CA,94087.0,146 W El Camino Real,Sunnyvale,The Habit Burger Grill,(408) 774-9015,CA,94087.0
2908,195,169,1111 W El Camino Real Ste 137,Sunnyvale ,The Old Siam,(408) 530-8552,CA,94087.0,826 W El Camino Real,Sunnyvale,The Bay Fish & Chips,(408) 732-5665,CA,94087.0
2923,195,237,1111 W El Camino Real Ste 137,Sunnyvale ,The Old Siam,(408) 530-8552,CA,94087.0,2000 El Camino Real,Santa Clara,The Habit Burger Grill,(408) 244-2856,CA,95050.0
2942,195,329,1111 W El Camino Real Ste 137,Sunnyvale ,The Old Siam,(408) 530-8552,CA,94087.0,2245 El Camino Real,Santa Clara,The Swim Pro,(408) 359-7946,CA,95050.0
2984,195,1211,1111 W El Camino Real Ste 137,Sunnyvale ,The Old Siam,(408) 530-8552,CA,94087.0,1360 El Camino Real,Belmont,The Iron Gate,(650) 592-7893,CA,94002.0
2991,195,1268,1111 W El Camino Real Ste 137,Sunnyvale ,The Old Siam,(408) 530-8552,CA,94087.0,1428 El Camino Real,Belmont,The Lariat Tavern,(650) 593-7201,CA,94002.0
3000,195,1325,1111 W El Camino Real Ste 137,Sunnyvale ,The Old Siam,(408) 530-8552,CA,94087.0,4060 S El Camino Real,San Mateo,The Skin Spa,(650) 458-7278,CA,94403.0
3014,195,1389,1111 W El Camino Real Ste 137,Sunnyvale ,The Old Siam,(408) 530-8552,CA,94087.0,241 El Camino Real,Menlo Park,The Oasis,(650) 326-8896,CA,94025.0
3065,195,1831,1111 W El Camino Real Ste 137,Sunnyvale ,The Old Siam,(408) 530-8552,CA,94087.0,241 El Camino Real,Menlo Park,The Oasis,(650) 326-8896,CA,94025.0
3082,196,54,176 S Murphy Ave,Sunnyvale ,Gumba's Italian Restaurant,(408) 737-8384,CA,94086.0,141 S Murphy Ave,Sunnyvale,Turmeric Restaurant,(408) 617-9100,CA,94086.0
3085,196,72,176 S Murphy Ave,Sunnyvale ,Gumba's Italian Restaurant,(408) 737-8384,CA,94086.0,140 S Murphy Ave,Sunnyvale,Tarragon Restaurant,(408) 737-8003,CA,94086.0
3098,197,54,141 S Murphy Ave,Sunnyvale ,Turmeric Restaurant,(408) 617-9100,CA,94086.0,141 S Murphy Ave,Sunnyvale,Turmeric Restaurant,(408) 617-9100,CA,94086.0
3101,197,72,141 S Murphy Ave,Sunnyvale ,Turmeric Restaurant,(408) 617-9100,CA,94086.0,140 S Murphy Ave,Sunnyvale,Tarragon Restaurant,(408) 737-8003,CA,94086.0
3310,199,110,411 E El Camino Real,Sunnyvale ,Katana Sushi & Sake,(408) 746-3000,CA,94087.0,411 E El Camino Real,Sunnyvale,Katana Sushi & Sake,(408) 746-3000,CA,94087.0
3312,199,116,411 E El Camino Real,Sunnyvale ,Katana Sushi & Sake,(408) 746-3000,CA,94087.0,595 E El Camino Real,Sunnyvale,Olleh Sushi and Tofu House,(408) 830-0628,CA,94086.0
3350,199,294,411 E El Camino Real,Sunnyvale ,Katana Sushi & Sake,(408) 746-3000,CA,94087.0,2789 El Camino Real,Santa Clara,Sushi O Sushi,(408) 241-1677,CA,95051.0
3431,199,1417,411 E El Camino Real,Sunnyvale ,Katana Sushi & Sake,(408) 746-3000,CA,94087.0,211 El Camino Real,Menlo Park,Koma Sushi Restaurant,(650) 321-5662,CA,94025.0
3435,199,1468,411 E El Camino Real,Sunnyvale ,Katana Sushi & Sake,(408) 746-3000,CA,94087.0,1328 El Camino Real,Menlo Park,Naomi Sushi,(650) 321-6902,CA,94025.0
3441,199,1508,411 E El Camino Real,Sunnyvale ,Katana Sushi & Sake,(408) 746-3000,CA,94087.0,925 El Camino Real,Menlo Park,Akasaka Sushi,(650) 325-0444,CA,94025.0
3453,199,1729,411 E El Camino Real,Sunnyvale ,Katana Sushi & Sake,(408) 746-3000,CA,94087.0,1328 El Camino Real,Menlo Park,Naomi Sushi,(650) 321-6902,CA,94025.0
3468,199,1810,411 E El Camino Real,Sunnyvale ,Katana Sushi & Sake,(408) 746-3000,CA,94087.0,925 El Camino Real,Menlo Park,Akasaka Sushi,(650) 325-0444,CA,94025.0
3506,201,39,832 W El Camino Real,Sunnyvale ,The Cheese Steak Shop,(408) 530-8159,CA,94087.0,146 W El Camino Real,Sunnyvale,The Habit Burger Grill,(408) 774-9015,CA,94087.0
3521,201,129,832 W El Camino Real,Sunnyvale ,The Cheese Steak Shop,(408) 530-8159,CA,94087.0,832 W El Camino Real,Sunnyvale,Cheese Steak Shop,(408) 530-8159,CA,94087.0
3526,201,169,832 W El Camino Real,Sunnyvale ,The Cheese Steak Shop,(408) 530-8159,CA,94087.0,826 W El Camino Real,Sunnyvale,The Bay Fish & Chips,(408) 732-5665,CA,94087.0
3541,201,237,832 W El Camino Real,Sunnyvale ,The Cheese Steak Shop,(408) 530-8159,CA,94087.0,2000 El Camino Real,Santa Clara,The Habit Burger Grill,(408) 244-2856,CA,95050.0
3560,201,329,832 W El Camino Real,Sunnyvale ,The Cheese Steak Shop,(408) 530-8159,CA,94087.0,2245 El Camino Real,Santa Clara,The Swim Pro,(408) 359-7946,CA,95050.0
3593,201,1100,832 W El Camino Real,Sunnyvale ,The Cheese Steak Shop,(408) 530-8159,CA,94087.0,855 El Camino Real,Palo Alto,Village Cheese House,(650) 326-9251,CA,94301.0
3602,201,1211,832 W El Camino Real,Sunnyvale ,The Cheese Steak Shop,(408) 530-8159,CA,94087.0,1360 El Camino Real,Belmont,The Iron Gate,(650) 592-7893,CA,94002.0
3609,201,1268,832 W El Camino Real,Sunnyvale ,The Cheese Steak Shop,(408) 530-8159,CA,94087.0,1428 El Camino Real,Belmont,The Lariat Tavern,(650) 593-7201,CA,94002.0
3618,201,1325,832 W El Camino Real,Sunnyvale ,The Cheese Steak Shop,(408) 530-8159,CA,94087.0,4060 S El Camino Real,San Mateo,The Skin Spa,(650) 458-7278,CA,94403.0
3632,201,1389,832 W El Camino Real,Sunnyvale ,The Cheese Steak Shop,(408) 530-8159,CA,94087.0,241 El Camino Real,Menlo Park,The Oasis,(650) 326-8896,CA,94025.0
3683,201,1831,832 W El Camino Real,Sunnyvale ,The Cheese Steak Shop,(408) 530-8159,CA,94087.0,241 El Camino Real,Menlo Park,The Oasis,(650) 326-8896,CA,94025.0
3895,205,79,219 E Washington Ave,Sunnyvale ,King Wah Chinese Restaurant,(408) 245-2647,CA,94086.0,219 E Washington Ave,Sunnyvale,King Wah Chinese Restaurant,(408) 245-2647,CA,94086.0
4108,207,152,909 W El Camino Real,Sunnyvale ,Thai Spoons,(408) 739-1798,CA,94087.0,909 W El Camino Real,Sunnyvale,Thai Spoons,(408) 739-1798,CA,94087.0
4117,207,192,909 W El Camino Real,Sunnyvale ,Thai Spoons,(408) 739-1798,CA,94087.0,2325 El Camino Real,Santa Clara,Dusita Thai Cuisine,(408) 247-5199,CA,95050.0
4157,207,777,909 W El Camino Real,Sunnyvale ,Thai Spoons,(408) 739-1798,CA,94087.0,825 El Camino Real,Redwood City,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0
4166,207,814,909 W El Camino Real,Sunnyvale ,Thai Spoons,(408) 739-1798,CA,94087.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
4209,207,1354,909 W El Camino Real,Sunnyvale ,Thai Spoons,(408) 739-1798,CA,94087.0,366 El Camino Real,San Carlos,Sirayvah Organic Thai,(650) 637-1500,CA,94070.0
4284,208,41,173 S Murphy Ave,Sunnyvale ,Ramen Seas,(408) 481-0900,CA,94086.0,173 S Murphy Ave,Sunnyvale,Ramen Seas,(408) 481-0900,CA,94086.0
4492,211,54,175 S Murphy Ave,Sunnyvale ,Tao Tao Restaurant,(408) 736-3731,CA,94086.0,141 S Murphy Ave,Sunnyvale,Turmeric Restaurant,(408) 617-9100,CA,94086.0
4495,211,72,175 S Murphy Ave,Sunnyvale ,Tao Tao Restaurant,(408) 736-3731,CA,94086.0,140 S Murphy Ave,Sunnyvale,Tarragon Restaurant,(408) 737-8003,CA,94086.0
4499,211,134,175 S Murphy Ave,Sunnyvale ,Tao Tao Restaurant,(408) 736-3731,CA,94086.0,175 S Murphy Ave,Sunnyvale,Tao Tao Cafe,(408) 736-3731,CA,94086.0
4516,215,116,2340 El Camino Real,Santa Clara ,Korea House,(408) 249-0808,CA,95050.0,595 E El Camino Real,Sunnyvale,Olleh Sushi and Tofu House,(408) 830-0628,CA,94086.0
4579,215,814,2340 El Camino Real,Santa Clara ,Korea House,(408) 249-0808,CA,95050.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
4591,215,1100,2340 El Camino Real,Santa Clara ,Korea House,(408) 249-0808,CA,95050.0,855 El Camino Real,Palo Alto,Village Cheese House,(650) 326-9251,CA,94301.0
4693,217,16,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,251 W El Camino Real,Sunnyvale,Sunnyvale Art Gallery and Cafe,(408) 737-8188,CA,94087.0
4706,217,116,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,595 E El Camino Real,Sunnyvale,Olleh Sushi and Tofu House,(408) 830-0628,CA,94086.0
4733,217,244,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,2110 El Camino Real,Santa Clara,China Stix Restaurant,(408) 244-1684,CA,95050.0
4755,217,738,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
4769,217,814,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
4803,217,1308,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,2507 S El Camino Real,San Mateo,Oceanic Restaurant,(650) 570-4234,CA,94403.0
4819,217,1382,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
4824,217,1414,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
4825,217,1417,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,211 El Camino Real,Menlo Park,Koma Sushi Restaurant,(650) 321-5662,CA,94025.0
4828,217,1451,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
4840,217,1702,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
4844,217,1714,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
4850,217,1742,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
4854,217,1762,2325 El Camino Real Ste 101,Santa Clara ,Ninety-Nine Restaurant and Pub,(408) 241-9658,CA,95050.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
4898,219,122,2374 El Camino Real,Santa Clara ,King Chopstick,(408) 243-1868,CA,95050.0,824 W El Camino Real,Sunnyvale,Dim Sum King,(408) 739-1551,CA,94087.0
5073,221,249,1686 Lafayette St,Santa Clara ,House of Egg Roll,(408) 246-6849,CA,95050.0,1686 Lafayette St,Santa Clara,House of Egg Roll,(408) 246-6849,CA,95050.0
5074,222,187,1290 Benton St,Santa Clara ,Mio Vicino,(408) 241-9414,CA,95050.0,1290 Benton St,Santa Clara,Mio Vicino,(408) 241-9414,CA,95050.0
5115,223,244,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,2110 El Camino Real,Santa Clara,China Stix Restaurant,(408) 244-1684,CA,95050.0
5137,223,738,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
5151,223,814,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
5185,223,1308,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,2507 S El Camino Real,San Mateo,Oceanic Restaurant,(650) 570-4234,CA,94403.0
5201,223,1382,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
5206,223,1414,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
5207,223,1417,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,211 El Camino Real,Menlo Park,Koma Sushi Restaurant,(650) 321-5662,CA,94025.0
5210,223,1451,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
5222,223,1702,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
5226,223,1714,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
5232,223,1742,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
5236,223,1762,638 El Camino Real,Santa Clara ,Fiorillo's Restaurant Inc.,(408) 766-7527,CA,95050.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
5293,226,192,2230 El Camino Real,Santa Clara ,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0,2325 El Camino Real,Santa Clara,Dusita Thai Cuisine,(408) 247-5199,CA,95050.0
5311,226,265,2230 El Camino Real,Santa Clara ,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0,2232 El Camino Real,Santa Clara,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0
5333,226,777,2230 El Camino Real,Santa Clara ,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0,825 El Camino Real,Redwood City,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0
5351,226,1081,2230 El Camino Real,Santa Clara ,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0,855 El Camino Real Ste 162,Palo Alto,Tava Indian Kitchen,(650) 321-8282,CA,94301.0
5359,226,1197,2230 El Camino Real,Santa Clara ,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0,135 El Camino Real,San Carlos,Kabul Afghan Cuisine,(650) 594-2840,CA,94070.0
5411,226,1520,2230 El Camino Real,Santa Clara ,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0,855 El Camino Real Ste 162,Palo Alto,Tava Indian Kitchen,(650) 321-8282,CA,94301.0
5425,226,1754,2230 El Camino Real,Santa Clara ,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0,3401 W El Camino Real,Atherton,Bonsai Japanese Cuisine,(650) 367-6547,CA,94027.0
5503,227,282,2367 El Camino Real,Santa Clara ,Andy's BBQ,(408) 249-8158,CA,95050.0,2644 El Camino Real,Santa Clara,Han Sung BBQ,(408) 246-7799,CA,95051.0
5513,227,339,2367 El Camino Real,Santa Clara ,Andy's BBQ,(408) 249-8158,CA,95050.0,3380 El Camino Real,Santa Clara,El Camino Mongolian BBQ,(408) 241-2413,CA,95051.0
5579,227,1365,2367 El Camino Real,Santa Clara ,Andy's BBQ,(408) 249-8158,CA,95050.0,700 El Camino Real,Menlo Park,MP Mongolian BBQ,(650) 853-1118,CA,94025.0
5609,227,1719,2367 El Camino Real,Santa Clara ,Andy's BBQ,(408) 249-8158,CA,95050.0,700 El Camino Real,Menlo Park,MP Mongolian BBQ,(650) 853-1118,CA,94025.0
5686,228,244,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,2110 El Camino Real,Santa Clara,China Stix Restaurant,(408) 244-1684,CA,95050.0
5708,228,738,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
5722,228,814,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
5756,228,1308,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,2507 S El Camino Real,San Mateo,Oceanic Restaurant,(650) 570-4234,CA,94403.0
5772,228,1382,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
5777,228,1414,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
5778,228,1417,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,211 El Camino Real,Menlo Park,Koma Sushi Restaurant,(650) 321-5662,CA,94025.0
5781,228,1451,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
5793,228,1702,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,1438 El Camino Real,Menlo Park,Gombei Japanese Restaurant,(650) 329-1799,CA,94025.0
5797,228,1714,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,1368 El Camino Real,Menlo Park,Fey Restaurant,(650) 324-8888,CA,94025.0
5803,228,1742,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,3001 El Camino Real,Redwood City,Chantilly Restaurant,(650) 321-4080,CA,94061.0
5807,228,1762,638 El Camino Real,Santa Clara ,Fiorillos Restaurant Inc.,(408) 984-0414,CA,95050.0,1077 El Camino Real,Menlo Park,Trellis Restaurant,(650) 326-9028,CA,94025.0
5854,229,152,2325 El Camino Real Ste 104,Santa Clara ,Dusita Thai Cuisine,(408) 247-5199,CA,95050.0,909 W El Camino Real,Sunnyvale,Thai Spoons,(408) 739-1798,CA,94087.0
5863,229,192,2325 El Camino Real Ste 104,Santa Clara ,Dusita Thai Cuisine,(408) 247-5199,CA,95050.0,2325 El Camino Real,Santa Clara,Dusita Thai Cuisine,(408) 247-5199,CA,95050.0
5881,229,265,2325 El Camino Real Ste 104,Santa Clara ,Dusita Thai Cuisine,(408) 247-5199,CA,95050.0,2232 El Camino Real,Santa Clara,Mayuri Indian Cuisine,(408) 248-9747,CA,95050.0
5903,229,777,2325 El Camino Real Ste 104,Santa Clara ,Dusita Thai Cuisine,(408) 247-5199,CA,95050.0,825 El Camino Real,Redwood City,Bangkok Bay Thai Cuisine,(650) 365-5369,CA,94063.0
5912,229,814,2325 El Camino Real Ste 104,Santa Clara ,Dusita Thai Cuisine,(408) 247-5199,CA,95050.0,1742 El Camino Real,Redwood City,Thai House Restaurant,(650) 299-9495,CA,94063.0
